Date,Global_active_power,Global_reactive_power,Sub_metering_1,Sub_metering_2,Voltage,Global_intensity,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
2007-07-31,812.332,145.786,3277.0,0.0,234.9148125,2.5025,78.05,12.667,5.167,3.5,0.0
2007-08-01,1060.338,142.556,1583.0,0.0,235.00917547568713,3.253417899929528,144.96,13.8,7.2,4.4,0.0
2007-08-02,1019.416,144.954,482.0,0.0,234.85659027777777,3.087083333333333,144.96,13.8,7.2,4.4,0.0
2007-08-03,1063.364,125.388,958.0,0.0,234.4856041666667,3.2072222222222218,144.96,13.8,7.2,4.4,0.0
2007-08-04,1144.99,139.226,552.0,398.0,235.25722222222223,3.4523611111111108,144.96,13.8,7.2,4.4,0.0
2007-08-05,787.098,151.254,169.0,0.0,235.11527083333334,2.4368055555555554,144.96,13.8,7.2,4.4,0.0
2007-08-06,1089.72,154.434,1096.0,0.0,234.70274305555557,3.3170833333333336,144.96,13.8,7.2,4.4,0.0
2007-08-07,1483.58,131.182,437.0,2168.0,234.55388194444447,4.425972222222222,144.96,13.8,7.2,4.4,0.0
2007-08-08,1125.482,119.096,1055.0,1111.0,234.512375,3.3805555555555555,144.96,13.8,7.2,4.4,0.0
2007-08-09,1071.68,109.474,182.0,4515.0,234.21438888888886,3.272361111111111,144.96,13.8,7.2,4.4,0.0
2007-08-10,1028.01,117.656,336.0,2651.0,234.48881250000002,3.1297222222222225,144.96,13.8,7.2,4.4,0.0
2007-08-11,1091.65,115.77,1180.0,910.0,234.98018055555556,3.2856944444444443,144.96,13.8,7.2,4.4,0.0
2007-08-12,1241.904,127.776,1123.0,1156.0,235.6648541666667,3.742777777777778,144.96,13.8,7.2,4.4,0.0
2007-08-13,1153.012,130.94,93.0,476.0,235.21656944444445,3.44875,144.96,13.8,7.2,4.4,0.0
2007-08-14,941.1899999999999,132.01,951.0,685.0,237.07638888888889,2.8541666666666665,144.96,13.8,7.2,4.4,0.0
2007-08-15,1191.86,159.764,338.0,508.0,239.99340972222222,3.5420833333333337,144.96,13.8,7.2,4.4,0.0
2007-08-16,958.496,131.532,962.0,0.0,239.73765972222222,2.843888888888889,144.96,13.8,7.2,4.4,0.0
2007-08-17,1009.8919999999999,127.388,244.0,0.0,240.4940486111111,2.9815277777777776,144.96,13.8,7.2,4.4,0.0
2007-08-18,347.96,119.24,0.0,0.0,241.27963194444445,1.0788888888888888,144.96,13.8,7.2,4.4,0.0
2007-08-19,1422.294,160.018,1025.0,8912.0,239.9536666666667,4.2619444444444445,144.96,13.8,7.2,4.4,0.0
2007-08-20,1338.842,155.88,1032.0,6965.0,241.30069444444445,3.9633333333333334,144.96,13.8,7.2,4.4,0.0
2007-08-21,642.556,157.308,0.0,38.0,240.57305555555556,1.961111111111111,144.96,13.8,7.2,4.4,0.0
2007-08-22,1209.808,154.288,3048.0,1836.0,240.81731944444445,3.57125,144.96,13.8,7.2,4.4,0.0
2007-08-23,1112.312,157.954,2502.0,259.0,240.64730555555556,3.330277777777778,144.96,13.8,7.2,4.4,0.0
2007-08-24,1656.214,262.692,1891.0,3782.0,240.49464211257816,4.938568450312718,144.96,13.8,7.2,4.4,0.0
2007-08-25,1150.88,272.548,4149.0,2191.0,239.8598263888889,3.55375,144.96,13.8,7.2,4.4,0.0
2007-08-26,1314.906,299.388,1541.0,3645.0,239.95091666666667,4.012638888888889,144.96,13.8,7.2,4.4,0.0
2007-08-27,1211.73,299.084,2305.0,1229.0,239.92358333333334,3.6912499999999997,144.96,13.8,7.2,4.4,0.0
2007-08-28,997.004,181.114,1038.0,2468.0,239.54987500000001,2.996111111111111,144.96,13.8,7.2,4.4,0.0
2007-08-29,747.992,175.426,957.0,562.0,240.74499305555554,2.279583333333333,144.96,13.8,7.2,4.4,0.0
2007-08-30,1202.458,191.048,3822.0,2580.0,240.57317361111112,3.6043055555555554,144.96,13.8,7.2,4.4,0.0
2007-08-31,1279.822,187.256,1200.0,666.0,239.98570138888888,3.788472222222222,144.96,13.8,7.2,4.4,0.0
2007-09-01,1701.486,289.846,2497.0,569.0,239.35574305555556,5.065416666666667,18.3,4.667,1.333,0.0,0.0
2007-09-02,1662.468,231.598,3613.0,1617.0,240.04533333333336,5.017222222222222,18.3,4.667,1.333,0.0,0.0
2007-09-03,1038.922,188.422,621.0,2515.0,239.62034722222222,3.1306944444444444,18.3,4.667,1.333,0.0,0.0
2007-09-04,1584.944,179.626,2928.0,3501.0,239.65966666666665,4.755972222222223,18.3,4.667,1.333,0.0,0.0
2007-09-05,1236.572,148.864,0.0,4144.0,239.1481597222222,3.697638888888889,18.3,4.667,1.333,0.0,0.0
2007-09-06,901.474,172.026,0.0,3888.0,239.3400486111111,2.752222222222222,18.3,4.667,1.333,0.0,0.0
2007-09-07,1336.496,181.738,3632.0,551.0,239.0317013888889,4.007222222222222,18.3,4.667,1.333,0.0,0.0
2007-09-08,1469.752,186.33,3339.0,1801.0,239.73044444444446,4.391944444444444,18.3,4.667,1.333,0.0,0.0
2007-09-09,1679.502,209.152,2184.0,4438.0,238.92214583333333,5.054027777777778,18.3,4.667,1.333,0.0,0.0
2007-09-10,1117.376,177.498,935.0,595.0,239.3886597222222,3.36375,18.3,4.667,1.333,0.0,0.0
2007-09-11,983.572,151.764,943.0,550.0,240.07199305555554,2.9520833333333334,18.3,4.667,1.333,0.0,0.0
2007-09-12,1287.764,171.794,0.0,3217.0,240.01505555555556,3.86,18.3,4.667,1.333,0.0,0.0
2007-09-13,1146.382,165.958,1175.0,2523.0,239.3098333333333,3.4644444444444447,18.3,4.667,1.333,0.0,0.0
2007-09-14,1135.47,183.126,901.0,676.0,239.30189583333333,3.444722222222222,18.3,4.667,1.333,0.0,0.0
2007-09-15,1095.312,184.466,0.0,1449.0,240.00197222222224,3.278194444444445,18.3,4.667,1.333,0.0,0.0
2007-09-16,1652.224,192.352,3118.0,3064.0,239.56046527777778,4.96625,18.3,4.667,1.333,0.0,0.0
2007-09-17,1461.186,202.314,6651.0,926.0,239.21479861111112,4.413472222222222,18.3,4.667,1.333,0.0,0.0
2007-09-18,1167.52,147.132,1888.0,2029.0,238.26067361111112,3.5127777777777776,18.3,4.667,1.333,0.0,0.0
2007-09-19,1298.684,151.794,0.0,2743.0,240.30520833333333,3.8833333333333333,18.3,4.667,1.333,0.0,0.0
2007-09-20,1255.532,132.908,1056.0,489.0,239.71498611111113,3.720972222222222,18.3,4.667,1.333,0.0,0.0
2007-09-21,1238.78,152.834,3130.0,2745.0,239.38146527777778,3.732638888888889,18.3,4.667,1.333,0.0,0.0
2007-09-22,1176.172,183.432,944.0,1311.0,239.48303472222221,3.515138888888889,18.3,4.667,1.333,0.0,0.0
2007-09-23,1417.97,242.974,2831.0,1929.0,239.50043055555554,4.28,18.3,4.667,1.333,0.0,0.0
2007-09-24,1354.53,197.624,929.0,3935.0,238.60060416666667,4.078749999999999,18.3,4.667,1.333,0.0,0.0
2007-09-25,1764.342,130.078,916.0,2253.0,238.0996111111111,5.206388888888889,18.3,4.667,1.333,0.0,0.0
2007-09-26,1822.264,168.628,1058.0,9415.0,239.42456884561892,5.3770514603616135,18.3,4.667,1.333,0.0,0.0
2007-09-27,1392.6,150.71,1066.0,643.0,239.56705555555556,4.0777777777777775,18.3,4.667,1.333,0.0,0.0
2007-09-28,1680.498,222.718,996.0,3722.0,239.46243055555558,4.994166666666667,18.3,4.667,1.333,0.0,0.0
2007-09-29,2296.522,182.122,4085.0,7457.0,239.1401111111111,6.7931944444444445,18.3,4.667,1.333,0.0,0.0
2007-09-30,1516.29,163.588,1405.0,582.0,240.0647847222222,4.452500000000001,18.3,4.667,1.333,0.0,0.0
2007-10-01,1720.922,146.734,1507.0,6622.0,239.23991666666666,5.0737499999999995,59.88,4.6,3.6,2.4,0.4
2007-10-02,2198.864,161.828,508.0,8022.0,238.49379166666665,6.474027777777778,59.88,4.6,3.6,2.4,0.4
2007-10-03,1280.454,157.738,979.0,5024.0,239.26106944444444,3.8,59.88,4.6,3.6,2.4,0.4
2007-10-04,1518.458,138.448,2400.0,444.0,239.2050763888889,4.454583333333334,59.88,4.6,3.6,2.4,0.4
2007-10-05,1394.092,150.636,0.0,351.0,238.8271111111111,4.089722222222222,59.88,4.6,3.6,2.4,0.4
2007-10-06,1756.24,186.192,4840.0,347.0,238.38071527777777,5.167638888888889,59.88,4.6,3.6,2.4,0.4
2007-10-07,2106.114,153.178,2498.0,8255.0,238.8262777777778,6.207916666666667,59.88,4.6,3.6,2.4,0.4
2007-10-08,1095.242,121.896,0.0,420.0,239.09654861111113,3.2311111111111113,59.88,4.6,3.6,2.4,0.4
2007-10-09,1687.858,159.802,2034.0,2147.0,238.87914583333333,4.9823611111111115,59.88,4.6,3.6,2.4,0.4
2007-10-10,1166.972,132.752,1863.0,2117.0,239.4211597222222,3.4886111111111116,59.88,4.6,3.6,2.4,0.4
2007-10-11,1732.446,153.108,2630.0,414.0,238.4441527777778,5.1090277777777775,59.88,4.6,3.6,2.4,0.4
2007-10-12,1914.504,137.984,1020.0,5028.0,238.48131250000003,5.667083333333333,59.88,4.6,3.6,2.4,0.4
2007-10-13,1926.728,125.204,969.0,3799.0,238.76540972222222,5.700694444444444,59.88,4.6,3.6,2.4,0.4
2007-10-14,2061.252,150.05,2930.0,7494.0,239.1010347222222,6.078749999999999,59.88,4.6,3.6,2.4,0.4
2007-10-15,1266.33,118.182,1061.0,339.0,239.29270833333334,3.7219444444444445,59.88,4.6,3.6,2.4,0.4
2007-10-16,1964.442,185.414,0.0,7871.0,238.86261805555554,5.823194444444444,59.88,4.6,3.6,2.4,0.4
2007-10-17,1576.93,136.4,1065.0,453.0,239.19213194444444,4.6369444444444445,59.88,4.6,3.6,2.4,0.4
2007-10-18,1518.53,122.5,1162.0,317.0,239.80028472222222,4.43375,59.88,4.6,3.6,2.4,0.4
2007-10-19,2085.648,121.478,1299.0,3124.0,239.65217361111112,6.103194444444445,59.88,4.6,3.6,2.4,0.4
2007-10-20,1660.246,139.544,2363.0,296.0,241.82481944444444,4.814722222222222,59.88,4.6,3.6,2.4,0.4
2007-10-21,1941.94,154.028,3712.0,4357.0,241.49074305555555,5.701666666666666,59.88,4.6,3.6,2.4,0.4
2007-10-22,1652.896,116.41,0.0,299.0,240.54540277777778,4.805833333333333,59.88,4.6,3.6,2.4,0.4
2007-10-23,1954.648,127.484,1067.0,5186.0,241.2318567454798,5.712100139082058,59.88,4.6,3.6,2.4,0.4
2007-10-24,1865.636,146.782,4459.0,364.0,240.80827083333332,5.473194444444444,59.88,4.6,3.6,2.4,0.4
2007-10-25,1853.918,132.2,1478.0,2433.0,240.47263194444446,5.413611111111111,59.88,4.6,3.6,2.4,0.4
2007-10-26,1437.568,109.676,0.0,348.0,240.68085416666665,4.365833333333334,59.88,4.6,3.6,2.4,0.4
2007-10-27,1785.688,109.186,1374.0,4856.0,240.20120833333334,5.309166666666666,59.88,4.6,3.6,2.4,0.4
2007-10-28,512.158,92.298,0.0,283.0,240.86605555555556,1.485277777777778,59.88,4.6,3.6,2.4,0.4
2007-10-29,545.428,86.998,0.0,269.0,241.19330555555555,1.5744444444444443,59.88,4.6,3.6,2.4,0.4
2007-10-30,811.008,89.84,0.0,1935.0,240.62592361111112,2.3513888888888888,59.88,4.6,3.6,2.4,0.4
2007-10-31,1283.21,107.2,0.0,4700.0,240.33897916666666,3.7423611111111112,59.88,4.6,3.6,2.4,0.4
2007-11-01,496.216,85.046,0.0,293.0,240.93840277777778,1.4359722222222224,37.75,8.0,2.833,0.0,0.0
2007-11-02,1443.602,93.362,1346.0,2115.0,239.3489861111111,4.202638888888889,37.75,8.0,2.833,0.0,0.0
2007-11-03,492.55,88.124,0.0,282.0,240.19050694444445,1.4343055555555557,37.75,8.0,2.833,0.0,0.0
2007-11-04,1485.686,138.802,0.0,4387.0,240.20552083333334,4.384027777777778,37.75,8.0,2.833,0.0,0.0
2007-11-05,1500.592,131.35,1265.0,397.0,239.65911111111112,4.39625,37.75,8.0,2.833,0.0,0.0
2007-11-06,2082.378,200.526,1105.0,5515.0,238.70195833333335,6.149861111111111,37.75,8.0,2.833,0.0,0.0
2007-11-07,1844.758,193.52,5042.0,301.0,239.5649097222222,5.481111111111111,37.75,8.0,2.833,0.0,0.0
2007-11-08,1501.06,134.698,1715.0,314.0,240.75264583333333,4.435,37.75,8.0,2.833,0.0,0.0
2007-11-09,2171.226,113.242,0.0,4573.0,238.71543749999998,6.367222222222222,37.75,8.0,2.833,0.0,0.0
2007-11-10,2611.6,237.652,3697.0,304.0,239.11040972222222,7.706944444444445,37.75,8.0,2.833,0.0,0.0
2007-11-11,1887.124,185.61,3445.0,320.0,240.26026388888891,5.540555555555556,37.75,8.0,2.833,0.0,0.0
2007-11-12,2156.146,137.468,1018.0,4165.0,239.82559027777776,6.271944444444444,37.75,8.0,2.833,0.0,0.0
2007-11-13,2214.398,140.952,978.0,4933.0,241.12297916666668,6.4534722222222225,37.75,8.0,2.833,0.0,0.0
2007-11-14,2047.994,141.59,1055.0,295.0,239.9460277777778,5.9406944444444445,37.75,8.0,2.833,0.0,0.0
2007-11-15,1491.988,133.066,1606.0,571.0,239.98499305555558,4.396388888888889,37.75,8.0,2.833,0.0,0.0
2007-11-16,2309.754,123.978,1991.0,4660.0,240.9835138888889,6.718055555555556,37.75,8.0,2.833,0.0,0.0
2007-11-17,2610.094,168.03,2588.0,2199.0,240.6034236111111,7.598888888888888,37.75,8.0,2.833,0.0,0.0
2007-11-18,2183.858,161.762,5201.0,2097.0,242.26045833333333,6.3476388888888895,37.75,8.0,2.833,0.0,0.0
2007-11-19,1723.654,112.03,1089.0,253.0,242.76635416666664,5.00625,37.75,8.0,2.833,0.0,0.0
2007-11-20,2095.856,124.832,1015.0,3954.0,241.33882638888886,6.090416666666667,37.75,8.0,2.833,0.0,0.0
2007-11-21,1751.836,131.48,1139.0,549.0,241.4967616400278,5.114940931202224,37.75,8.0,2.833,0.0,0.0
2007-11-22,1932.378,143.108,2867.0,297.0,241.5650486111111,5.65625,37.75,8.0,2.833,0.0,0.0
2007-11-23,2522.618,138.912,2168.0,6181.0,240.72236805555556,7.340694444444445,37.75,8.0,2.833,0.0,0.0
2007-11-24,1899.054,150.512,1573.0,4131.0,241.80274305555557,5.512638888888889,37.75,8.0,2.833,0.0,0.0
2007-11-25,1395.598,122.776,3556.0,279.0,242.66115972222224,4.086666666666667,37.75,8.0,2.833,0.0,0.0
2007-11-26,1569.716,117.05,1088.0,288.0,241.11649305555557,4.601388888888889,37.75,8.0,2.833,0.0,0.0
2007-11-27,2801.012,139.994,1063.0,11020.0,241.32109722222222,8.15625,37.75,8.0,2.833,0.0,0.0
2007-11-28,1644.94,115.44200000000001,1182.0,769.0,242.89480555555556,4.775555555555556,37.75,8.0,2.833,0.0,0.0
2007-11-29,1719.23,118.71,2031.0,283.0,242.73104239054896,5.018485059068798,37.75,8.0,2.833,0.0,0.0
2007-11-30,2331.728,147.28,0.0,7941.0,243.48774999999998,6.757222222222222,37.75,8.0,2.833,0.0,0.0
2007-12-01,3134.942,288.892,9356.0,353.0,240.2660833333333,9.191527777777777,53.283,9.167,4.333,1.167,0.0
2007-12-02,2946.188,325.082,2090.0,6915.0,240.73000694444445,8.618611111111111,53.283,9.167,4.333,1.167,0.0
2007-12-03,1762.06,131.914,1141.0,299.0,241.07959027777775,5.165555555555556,53.283,9.167,4.333,1.167,0.0
2007-12-04,2067.636,145.016,1012.0,5828.0,241.53597916666666,6.045138888888889,53.283,9.167,4.333,1.167,0.0
2007-12-05,2153.12,178.398,3422.0,295.0,241.22788194444445,6.348194444444444,53.283,9.167,4.333,1.167,0.0
2007-12-06,2487.934,161.936,4751.0,318.0,239.7100972222222,7.337916666666667,53.283,9.167,4.333,1.167,0.0
2007-12-07,1769.016,147.64,459.0,3710.0,240.6710486111111,5.157916666666666,53.283,9.167,4.333,1.167,0.0
2007-12-08,2213.404,154.34,1133.0,2354.0,239.55993055555555,6.508055555555556,53.283,9.167,4.333,1.167,0.0
2007-12-09,2274.584,200.936,4176.0,2428.0,239.9150763888889,6.701527777777779,53.283,9.167,4.333,1.167,0.0
2007-12-10,1758.754,125.012,1102.0,278.0,241.90383333333335,5.174583333333333,53.283,9.167,4.333,1.167,0.0
2007-12-11,2305.104,133.698,1050.0,3817.0,241.4602361111111,6.7122222222222225,53.283,9.167,4.333,1.167,0.0
2007-12-12,1588.062,116.886,1152.0,254.0,242.47632638888888,4.591111111111111,53.283,9.167,4.333,1.167,0.0
2007-12-13,1847.746,111.49,1103.0,1448.0,241.82734027777778,5.419583333333334,53.283,9.167,4.333,1.167,0.0
2007-12-14,1974.808,179.55,980.0,3849.0,241.9859236111111,5.757777777777778,53.283,9.167,4.333,1.167,0.0
2007-12-15,2736.876,157.626,1706.0,3687.0,241.28064583333332,7.98,53.283,9.167,4.333,1.167,0.0
2007-12-16,2762.218,126.938,3410.0,2281.0,242.6849861111111,7.992222222222222,53.283,9.167,4.333,1.167,0.0
2007-12-17,1797.066,105.098,1636.0,243.0,242.62575399583045,5.189437109103545,53.283,9.167,4.333,1.167,0.0
2007-12-18,2623.194,144.08,1123.0,5810.0,242.93998611111112,7.602083333333334,53.283,9.167,4.333,1.167,0.0
2007-12-19,2196.052,109.336,1233.0,2658.0,242.70109722222224,6.334444444444444,53.283,9.167,4.333,1.167,0.0
2007-12-20,1949.758,119.434,1859.0,276.0,243.16793750000002,5.613333333333333,53.283,9.167,4.333,1.167,0.0
2007-12-21,1982.576,106.47,1191.0,200.0,242.88163194444445,5.713749999999999,53.283,9.167,4.333,1.167,0.0
2007-12-22,2611.264,141.314,3819.0,4550.0,242.14553472222224,7.593472222222222,53.283,9.167,4.333,1.167,0.0
2007-12-23,2409.048,176.272,1971.0,3091.0,242.5579375,6.982777777777779,53.283,9.167,4.333,1.167,0.0
2007-12-24,2257.848,149.754,2985.0,2316.0,242.6504236111111,6.549722222222223,53.283,9.167,4.333,1.167,0.0
2007-12-25,2694.968,151.812,4588.0,3368.0,242.98086805555556,7.790972222222222,53.283,9.167,4.333,1.167,0.0
2007-12-26,2580.28,140.314,1109.0,2773.0,242.39239583333332,7.426111111111111,53.283,9.167,4.333,1.167,0.0
2007-12-27,2532.198,190.582,4122.0,1490.0,242.1116111111111,7.395833333333333,53.283,9.167,4.333,1.167,0.0
2007-12-28,3113.052,206.8,1980.0,8554.0,242.28447916666667,9.030555555555555,53.283,9.167,4.333,1.167,0.0
2007-12-29,3298.956,199.892,4836.0,2434.0,240.55066666666667,9.56,53.283,9.167,4.333,1.167,0.0
2007-12-30,2558.916,178.436,3595.0,3597.0,242.0991736111111,7.465694444444445,53.283,9.167,4.333,1.167,0.0
2007-12-31,2216.542,145.536,0.0,3457.0,241.09479166666668,6.455,53.283,9.167,4.333,1.167,0.0
2008-01-01,2759.738,142.508,2461.0,2739.0,241.0366736111111,7.978611111111111,55.36,10.4,3.2,2.0,0.2
2008-01-02,1644.106,111.666,0.0,3094.0,242.41745138888888,4.770416666666667,55.36,10.4,3.2,2.0,0.2
2008-01-03,1510.108,121.182,1130.0,846.0,243.0774583333333,4.401666666666666,55.36,10.4,3.2,2.0,0.2
2008-01-04,2291.852,136.706,1241.0,5326.0,241.27338194444442,6.715138888888888,55.36,10.4,3.2,2.0,0.2
2008-01-05,2183.248,129.464,2113.0,286.0,238.82294444444443,6.446805555555556,55.36,10.4,3.2,2.0,0.2
2008-01-06,1825.184,116.958,1966.0,2445.0,239.40729166666668,5.390138888888889,55.36,10.4,3.2,2.0,0.2
2008-01-07,1695.814,116.172,1288.0,282.0,240.74393750000002,4.915277777777778,55.36,10.4,3.2,2.0,0.2
2008-01-08,2043.55,127.452,2197.0,3511.0,240.82180555555558,5.99,55.36,10.4,3.2,2.0,0.2
2008-01-09,1788.44,125.336,1162.0,284.0,241.2586388888889,5.231944444444444,55.36,10.4,3.2,2.0,0.2
2008-01-10,1894.076,120.504,1307.0,285.0,240.80713888888891,5.5945833333333335,55.36,10.4,3.2,2.0,0.2
2008-01-11,1705.818,95.484,1261.0,290.0,240.41004861111108,4.963472222222222,55.36,10.4,3.2,2.0,0.2
2008-01-12,2871.408,162.724,5594.0,2621.0,239.96018055555552,8.523888888888889,55.36,10.4,3.2,2.0,0.2
2008-01-13,2881.656,144.278,6505.0,340.0,239.75119527449615,8.449339819318972,55.36,10.4,3.2,2.0,0.2
2008-01-14,2024.932,120.11,5918.0,339.0,240.29900694444444,6.014583333333333,55.36,10.4,3.2,2.0,0.2
2008-01-15,2686.912,113.144,782.0,6883.0,240.7094861111111,7.891249999999999,55.36,10.4,3.2,2.0,0.2
2008-01-16,2135.852,128.93,1162.0,3430.0,240.42214583333333,6.319583333333334,55.36,10.4,3.2,2.0,0.2
2008-01-17,1572.282,116.718,1007.0,350.0,241.62799305555555,4.6450000000000005,55.36,10.4,3.2,2.0,0.2
2008-01-18,2186.988,119.29,1034.0,846.0,239.93293055555554,6.432222222222222,55.36,10.4,3.2,2.0,0.2
2008-01-19,1980.306,134.982,2521.0,6054.0,239.60592361111114,5.828888888888889,55.36,10.4,3.2,2.0,0.2
2008-01-20,1740.368,138.614,1775.0,380.0,239.94454166666668,5.148888888888889,55.36,10.4,3.2,2.0,0.2
2008-01-21,1858.998,122.4,0.0,376.0,239.56475,5.519027777777778,55.36,10.4,3.2,2.0,0.2
2008-01-22,2325.018,143.462,4670.0,7640.0,240.09477777777778,6.92875,55.36,10.4,3.2,2.0,0.2
2008-01-23,1882.308,107.984,1116.0,387.0,240.90704861111112,5.520277777777777,55.36,10.4,3.2,2.0,0.2
2008-01-24,1645.022,104.306,1107.0,320.0,240.77922916666668,4.887916666666667,55.36,10.4,3.2,2.0,0.2
2008-01-25,2239.856,119.626,0.0,2421.0,240.70544444444445,6.544027777777777,55.36,10.4,3.2,2.0,0.2
2008-01-26,2834.988,168.422,4925.0,311.0,239.76020833333334,8.366666666666667,55.36,10.4,3.2,2.0,0.2
2008-01-27,2381.766,140.758,3725.0,3818.0,241.3036736111111,6.984861111111112,55.36,10.4,3.2,2.0,0.2
2008-01-28,2308.196,107.836,1142.0,280.0,240.46677777777776,6.769583333333334,55.36,10.4,3.2,2.0,0.2
2008-01-29,2676.024,117.176,1487.0,6199.0,240.62310416666668,7.8422222222222215,55.36,10.4,3.2,2.0,0.2
2008-01-30,1640.646,116.47,0.0,261.0,241.61465277777776,4.826388888888889,55.36,10.4,3.2,2.0,0.2
2008-01-31,1953.922,137.576,1165.0,267.0,241.88574999999997,5.793333333333333,55.36,10.4,3.2,2.0,0.2
2008-02-01,1534.652,179.25,336.0,280.0,240.36027083333332,4.5176388888888885,27.933,7.833,1.667,0.833,0.0
2008-02-02,2936.034,230.968,6247.0,2764.0,240.29051424600416,8.649478804725504,27.933,7.833,1.667,0.833,0.0
2008-02-03,2084.568,153.708,2319.0,4435.0,240.34072222222224,6.135694444444444,27.933,7.833,1.667,0.833,0.0
2008-02-04,1628.138,104.034,1161.0,252.0,240.25520833333334,4.777222222222222,27.933,7.833,1.667,0.833,0.0
2008-02-05,2472.456,152.786,1098.0,7803.0,240.97691666666668,7.2105555555555565,27.933,7.833,1.667,0.833,0.0
2008-02-06,1669.54,114.26,2114.0,356.0,238.41371527777778,4.9336111111111105,27.933,7.833,1.667,0.833,0.0
2008-02-07,1518.31,108.706,0.0,295.0,241.07054861111112,4.439305555555555,27.933,7.833,1.667,0.833,0.0
2008-02-08,1950.564,119.094,940.0,1921.0,240.43311805555555,5.747222222222222,27.933,7.833,1.667,0.833,0.0
2008-02-09,2102.276,144.528,2050.0,2838.0,241.76450694444446,6.09,27.933,7.833,1.667,0.833,0.0
2008-02-10,2184.714,151.736,2562.0,2955.0,241.2752013888889,6.396805555555555,27.933,7.833,1.667,0.833,0.0
2008-02-11,1692.016,102.246,1018.0,297.0,241.69219444444445,4.931805555555556,27.933,7.833,1.667,0.833,0.0
2008-02-12,1987.798,130.946,2009.0,1856.0,239.50915277777779,5.847083333333333,27.933,7.833,1.667,0.833,0.0
2008-02-13,1900.498,128.478,2530.0,3615.0,241.20309722222223,5.5801388888888885,27.933,7.833,1.667,0.833,0.0
2008-02-14,1604.622,113.646,1300.0,291.0,240.76481944444447,4.68375,27.933,7.833,1.667,0.833,0.0
2008-02-15,2005.208,107.952,1109.0,1723.0,241.89060416666663,5.78125,27.933,7.833,1.667,0.833,0.0
2008-02-16,2346.948,138.994,1076.0,2360.0,241.08755555555555,6.893888888888889,27.933,7.833,1.667,0.833,0.0
2008-02-17,1933.368,120.07600000000001,3182.0,2257.0,242.46983333333333,5.654444444444445,27.933,7.833,1.667,0.833,0.0
2008-02-18,1514.404,101.972,0.0,251.0,242.06393055555554,4.37625,27.933,7.833,1.667,0.833,0.0
2008-02-19,2126.916,137.568,1881.0,4711.0,241.01013194444445,6.219722222222222,27.933,7.833,1.667,0.833,0.0
2008-02-20,2253.79,190.268,3655.0,5516.0,241.66968749999998,6.608333333333333,27.933,7.833,1.667,0.833,0.0
2008-02-21,1633.85,112.274,0.0,307.0,240.7503888888889,4.788472222222222,27.933,7.833,1.667,0.833,0.0
2008-02-22,1732.564,121.688,1167.0,1985.0,241.43576388888889,5.055277777777778,27.933,7.833,1.667,0.833,0.0
2008-02-23,1833.97,132.504,1684.0,2250.0,239.67264255910987,5.411543810848401,27.933,7.833,1.667,0.833,0.0
2008-02-24,1263.008,107.332,754.0,332.0,240.37779861111113,3.638888888888889,27.933,7.833,1.667,0.833,0.0
2008-02-25,504.488,91.72,0.0,321.0,239.77600694444445,1.4555555555555555,27.933,7.833,1.667,0.833,0.0
2008-02-26,507.12,84.59,0.0,295.0,239.5333263888889,1.4590277777777778,27.933,7.833,1.667,0.833,0.0
2008-02-27,566.72,86.168,0.0,326.0,239.5540208333333,1.6341666666666665,27.933,7.833,1.667,0.833,0.0
2008-02-28,509.18399999999997,83.248,0.0,281.0,239.80427083333336,1.4669444444444446,27.933,7.833,1.667,0.833,0.0
2008-02-29,1333.348,88.948,0.0,3773.0,238.03849305555556,3.872638888888889,27.933,7.833,1.667,0.833,0.0
2008-03-01,1141.876,105.158,0.0,1287.0,239.4315138888889,3.277638888888889,84.383,18.333,6.833,1.333,0.0
2008-03-02,1162.226,144.71,0.0,5244.0,239.74624305555557,3.425,84.383,18.333,6.833,1.333,0.0
2008-03-03,1040.55,114.334,0.0,2207.0,240.3519861111111,2.9775,84.383,18.333,6.833,1.333,0.0
2008-03-04,1668.99,108.958,1249.0,2443.0,241.02641666666665,4.867638888888889,84.383,18.333,6.833,1.333,0.0
2008-03-05,2037.208,140.898,1145.0,9797.0,241.06524305555556,5.970833333333333,84.383,18.333,6.833,1.333,0.0
2008-03-06,2503.208,106.184,1082.0,372.0,240.4292291666667,7.214583333333334,84.383,18.333,6.833,1.333,0.0
2008-03-07,1862.956,129.392,1235.0,3471.0,240.81606944444445,5.441666666666666,84.383,18.333,6.833,1.333,0.0
2008-03-08,2248.66,237.08,6286.0,346.0,241.59095138888887,6.588333333333334,84.383,18.333,6.833,1.333,0.0
2008-03-09,1560.458,135.574,2607.0,333.0,240.74638194444444,4.591111111111111,84.383,18.333,6.833,1.333,0.0
2008-03-10,1618.686,127.124,2009.0,368.0,241.72734722222222,4.7125,84.383,18.333,6.833,1.333,0.0
2008-03-11,2200.042,151.1,1271.0,3901.0,240.4241527777778,6.466944444444445,84.383,18.333,6.833,1.333,0.0
2008-03-12,1774.232,138.194,1120.0,2374.0,241.05720833333334,5.1722222222222225,84.383,18.333,6.833,1.333,0.0
2008-03-13,1675.514,128.474,3263.0,3590.0,240.802625,4.941666666666666,84.383,18.333,6.833,1.333,0.0
2008-03-14,2210.22,159.748,980.0,3881.0,240.62736805555554,6.44625,84.383,18.333,6.833,1.333,0.0
